"product_id","product_name","category","discount_price_usd","actual_price_usd","discount_perc","rating","rating_count","review_title"
"B009P2LITG","Bajaj Majesty RX11 2000 Watts Heat Convector Room Heater (White, ISI Approved)","Home&Kitchen","26.03","39.35","34","4.1","1716","Useful on winter / cold deasons,Socket required,nice,GOOD QUALITY,Handy,Handy and easy  to use,Liked it,Good"
"B00V9NHDI4","Eureka Forbes Trendy Zip 1000 Watts powerful suction vacuum cleaner with resuable dust bag & 5 accessories,1 year warrantycompact,light weight & easy to use (Black)","Home&Kitchen","33.59","45.59","26","3.9","32931","Decent product,Handy and easy to use,Good product,Dustbag,Review,Good product with budget price,Nice and compact product for office use.,Very good product"
"B07WGPBXY9","Pigeon by Stovekraft Quartz Electric Kettle (14299) 1.7 Litre with Stainless Steel Body, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)","Home&Kitchen","10.79","14.99","28","3.9","17424","Nice product,Need to improve length of cord,Water hot only few minutes.,Good product,Problem with the kettle.,Very good product 👍,Good performance,Good product"
"B00KRCBA6E","Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red)","Home&Kitchen","29.99","60.00","50","3.8","1889","Good product,One month is gone,How to buy lights extra ??????????,Best product,Waste product I received a broken product,Built quality not good,Don't buy. Maharaja is a cheater company,Does the job, but have one concern!!!,Value for money."
"B0B3X2BY3M","Crompton Gracee 5-L Instant Water Heater (Geyser)","Home&Kitchen","43.19","87.59","51","4","10324","Best geyser hai saste dam mein Mera experience iske sath achcha Raha,Nice product,Good product,Working as expected,Good Product,Very Quick and Good customer service,Good product,Does the work"
"B00F159RIK","Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black","Home&Kitchen","5.99","7.50","20","4.2","5355","Good  product,Ok. To. Use and good for this offered price 485rs,All over Quolity is Good.,Nice job,Nice,Its good but iron is not otuo disconnect.,Good product,Why package is very poor"
"B08MV82R99","Bajaj Waterproof 1500 Watts Immersion Rod Heater","Home&Kitchen","7.84","12.24","36","4.1","3366","Highly time consumption.....,Slowly,It's good.,The cord length is ok, but the jack point is different,Useful product,Good Product,Good,good"
"B09VKWGZD7","AGARO Supreme High Pressure Washer, 1800 Watts, 120 Bars, 6.5L/Min Flow Rate, 8 Meters Outlet Hose, Portable, for Car,Bike and Home Cleaning Purpose, Black and Orange","Home&Kitchen","57.47","107.88","47","4.3","1017","good machine in budget,Very good product...,Over all experience is good with this product,Very good machine insuch a price range,Overall,Good product.easy to use,Good product compared to the price range..and performance is satifactory,Useful product with good build quality"
"B009P2LK80","Bajaj Deluxe 2000 Watts Halogen Room Heater (Steel, ISI Approved), Multicolor","Home&Kitchen","16.91","19.67","14","3.7","787","Overall good product,Value for money 👍,Brand,Heater,Good product for home room heater,It's not repairable at all.,Electricity Current Passing Through its Entire Body,one rod is not working  solution i have"
"B00A7PLVU6","Orpat HHB-100E WOB 250-Watt Hand Blender (White)","Home&Kitchen","9.04","10.79","16","4.2","18462","Nice product but little bit costly,Is good,Value for money,Ok,Good product,Nice product,we can use it for every work like chatni, shake, blending, etc so you must try it.,Using it since 2019"
"B0B25DJ352","GILTON Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying, Multi Color","Home&Kitchen","4.24","14.39","71","4.3","629","Good product,Worth of cast and useful of batchelors,This product quality is very good,i like this product,Value for Money,Verry use ful,Good product and easy to use,Looks nice,Excellent product"
"B013B2WGT6","HealthSense Chef-Mate KS 33 Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking with Free Bowl, 1 Year Warranty & Batteries Included","Home&Kitchen","13.19","22.79","42","4.3","15276","Very light weight. Almost accurate measurements.,Easy to use and on point!,Highly recommend product..just need some minor advanced feature in measuring liquid,Received in a decent condition,Good machine with precision,Great product,Excellent scale,Good Product"
"B097RJ867P","PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large","Home&Kitchen","105.59","139.14","24","4.4","2981","Healthy alternative to traditional deep frying,A new useful equipment for kitchen,Nice product. A must have for healthier cooking,Best in class Air fryer from Philips,Very nice product for Oil free cooking,Very useful product,Less Oil  food to eat,Quick snack machine"
"B091V8HK8Z","Milton Go Electro 2.0 Stainless Steel Electric Kettle, 1 Piece, 2 Litres, Silver | Power Indicator | 1500 Watts | Auto Cut-off | Detachable 360 Degree Connector | Boiler for Water","Home&Kitchen","16.14","21.00","23","3.8","2466","Good at this budget,Good product,Cord length,Cord length is too short,Product is good,Power cable is too short !!!,Value for money 💰,Short wire"
"B071VNHMX2","Philips Daily Collection HD2582/00 830-Watt 2-Slice Pop-up Toaster (White)","Home&Kitchen","25.14","25.14","0","4.5","7949","Good toaster,Seamless. Undoubtedly the best,Good product,Everything,Nice and okayish to use at home.,Value for money,Good pop-up toaster. Bun warmer feature is a nice addition,Wonderful product."
"B08MVSGXMY","Crompton Insta Comfy 800 Watt Room Heater with 2 Heat Settings(Grey Blue)","Home&Kitchen","17.98","27.60","35","3.8","95","Good product,Very nice products good quality 👌👌,use carefully,No fear of over loading,very nice,Safety switch not working witch required change,Not stainless Steel make reflector !,Bullshit product"
"B00H0B29DI","USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black)","Home&Kitchen","26.39","35.88","26","3.8","1558","Should you buy this?, read to find out ....,Good one,Good,Best product,Stopped working in just 18days and worst after sale service,Perfect,Price seems to be high,Solid one .better and best one."
"B01GZSQJPA","Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)","Home&Kitchen","44.39","51.54","14","4.1","26543","It is a dependable mixer one can buy without any hesitation,Good kitchen addition,It does not have light indicater,Nil,Noise is too much,Nice deal.,Nice product,😒"
"B08VGFX2B6","Kuber Industries Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1 (Beige & Brown)-KUBMART11450","Home&Kitchen","2.12","2.39","11","4.1","3688","good product,Nice one,Product is gud but size could be little more,Best Buying,Good product,Material is good,Worth for cost,Sturdiness of Kuber Industries Waterproof Round Non Woven Laundry Bag"
"B09GYBZPHF","Lifelong LLMG93 500 Watt Duos Mixer Grinder, 2 Stainless Steel Jar (Liquidizing and Chutney Jar)| ABS Body, Stainless Steel Blades, 3 Speed Options with Whip (1 Year Warranty, Black)","Home&Kitchen","13.79","29.99","54","3.8","4383","Good one.....i liked it,Very rare noise,Very easy to use,Good Product,Nice product,Good one, but heating problem,Nice product,Nice product"
"B0B4KPCBSH","IKEA Frother for Milk","Home&Kitchen","2.93","5.99","51","3.3","478","Buy from ikea directly,Good quality,one battery set should be provided with the frother. The battery is not available locally,very bad product dont buy even no return option available,Not IKEA quality,Average quality,Really Good,Not powerful enough"
"B09CGLY5CX","Crompton Insta Comfort Heater 2000 Watts Heat Convector with Adjustable Thermostats, Hybrid Cyan, Standard (‎ACGRH- INSTACOMFORT)","Home&Kitchen","23.51","28.80","18","4","237","Nice heater,Nice,Plug needs an adaptor,Elements is not of good quality burning smell,It's ok ☺️,Beautiful design light weight effective one,Plug issue,Damaged item received"
"B09JN37WBX","Lint Remover Woolen Clothes Lint Extractor Battery Lint Removing Machine Bhur Remover","Home&Kitchen","3.83","8.99","57","4.6","124","good,Overall good product but got stop inbetween there is some gap for long term use.,Perfect,Useful,Must buy,Overall nice product,Good product,Amazing product"
"B01I1LDZGA","Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coffee, Oats, Noodles, Soup etc. 600 Watt (Black & Silver)","Home&Kitchen","17.99","21.30","16","3.9","14667","Nice product,Best for hostel guys,Easy to handle,Very nicely,Easy to use ...,Best for bachelor 👌👌👌,Heating is not even and happens only side of the kettle.,There is no flame adjustment"
"B0BN2576GQ","C (DEVICE) Lint Remover for Woolen Clothes, Electric Lint Remover, Best Lint Shaver for Clothes Pack of 1","Home&Kitchen","5.63","19.19","71","3.7","6","Amazing results,Bestest product ever"
"B06XPYRWV5","Pigeon by Stovekraft 2 Slice Auto Pop up Toaster. A Smart Bread Toaster for Your Home (750 Watt) (black)","Home&Kitchen","13.19","21.54","39","4.2","4244","Good one,Nice,Wrong information provided by pigeon,Good product.,Best in class for this price,Best in this budget,Good product,Nice product"
"B01N1XVVLC","Bajaj OFR Room Heater, 13 Fin 2900 Watts Oil Filled Room Heater with 400W PTC Ceramic Fan Heater, ISI Approved (Majesty 13F Plus Black)","Home&Kitchen","115.08","191.99","40","4.1","1017","Good, but not fast enough,Excellent product,Very slow heating,A silent heater,Easy to operate and the performance is good.,Recived room heater of only 9 fins than 11.,It's nice,Heats the the room very well"
"B00O2R38C4","Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)","Home&Kitchen","11.99","17.88","33","4.1","12999","It's good product for other company.,Value for money!,Not satisfy with the speed,Cleaning is problematic,Ok,Good,Good looking fan but motor fitted with fiber body.. Quality ok.,Good one, with bigger, not sure about dimension wise."
"B0B2CZTCL2","Wipro Vesta 1.8 litre Cool touch electric Kettle with Auto cut off | Double Layer outer body | Triple Protection - Dry Boil, Steam & Over Heat |Stainless Steel Inner Body | (Black, 1500 Watt)","Home&Kitchen","15.59","23.99","35","3.8","311","I received a damaged product,Some defects but working as of now,Using for morenthan 6 months now.,Very good product,Cord length is too small,Easy to use,Noise,of good quality"
"B00PVT30YI","Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker, Madras Kappi, Drip Decotion Maker160ml (2 Cup)","Home&Kitchen","3.50","5.99","41","4.1","4238","Coffee Filter,Just go for it!,Happy with the product,If you drink 1 or 2 cups of coffee a day, this's it,Works well! But pricey,Easy to make coffee with and sustainable.,GOOD FILTER,good for a person or two"
"B00SH18114","Ikea 903.391.72 Polypropylene Plastic Solid Bevara Sealing Clip (Multicolour) - 30 Pack, Adjustable","Home&Kitchen","1.92","3.59","46","4.6","2781","It is Okay.,Amazing product and fast shipping,Sturdy,Good, its Useful.,most useful products for every kitchen,value for money,Good Quality Product,Good clips"
"B00E9G8KOY","HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity","Home&Kitchen","7.20","7.20","0","4.1","10907","Wrong battery,It's working,Good,Ordinary product,Good,Poor packing not expected from a reputed brand like HUL😣😣😣,Water purifier,upset with product not good"
"B00H3H03Q4","HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity","Home&Kitchen","13.56","13.56","0","4.2","13250","Good product,Nice product up to the mark,Good one,Excellent,Water purifier,Good,Super,Good it helping us"
"B0756K5DYZ","Prestige Iris 750 Watt Mixer Grinder with 3 Stainless Steel Jar + 1 Juicer Jar (White and Blue)","Home&Kitchen","38.99","75.54","48","3.9","43070","Juicer is not effective,Ok good,Products quality very  good,Coupler stopped working within 2 months of buying,It is good,Good to buy,Good,Weight less"
"B0188KPKB2","Preethi Blue Leaf Diamond MG-214 mixer grinder 750 watt (Blue/White), 3 jars & Flexi Lid, FBT motor with 2yr Guarantee & Lifelong Free Service","Home&Kitchen","43.19","113.46","62","4.1","11828","My sister is very happy with the performance of this item . Good buy and good deal,Product is good,Good,Great product,Good product,Good quality product but price is too high,Value for money,Good"
"B091KNVNS9","Themisto 350 Watts Egg Boiler-Blue","Home&Kitchen","4.42","8.39","47","4.1","1240","Highly displayed,Very convenient for egg boiling,Good produvt,Good,Nice 👍👍👍👍👍,Fitting issue,Quality of item,Auto-cut stopped working after 10 days"
"B075JJ5NQC","Butterfly Smart Mixer Grinder, 750W, 4 Jars (Grey)","Home&Kitchen","38.39","59.99","36","4","20869","5 star,LED light is not there.,Nice look,Better,Nice,Worthy product,Nice product,Noice very high improve that first priority"
"B0B5KZ3C53","KENT Smart Multi Cooker Cum Kettle 1.2 Liter 800 Watts, Electric Cooker with Steamer & Boiler for Idlis, Instant Noodles, Momos, Eggs, & Steam Vegetables, Inner Stainless Steel & Cool Touch Outer Body","Home&Kitchen","19.19","34.80","45","3.7","441","In one use there is a burning spot in level of cooker.,Great product but having some minor concerns,साथ मे इसके सहायक पॉट्स नही निकले है कृपया भिजबने का कस्ट करे इसके बिना इसका यूज़ नही हो पा रहा है,It is small and atractive,Expensive,Good one,It's no easy to use,Amazing product for baby and adults both"
"B09NTHQRW3","InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine for Kitchen with 2000 mAh Rechargeable Battery, 150 Watt Motor, 400 ML","Home&Kitchen","23.99","29.99","20","4.1","1034","Great for smoothies and shakes,Very good products,Very nice portable and easy to wash blender,Good product,Great build quality,Good,This  item made my day,Good product"
